id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1280024,1,13-05-2016 10:51,13-05-2016 10:59,1,-73.96937561,40.76631165,-73.95914459,40.78054047,N,475
id3619640,1,08-04-2016 09:28,08-04-2016 10:01,1,-73.86360168,40.76976776,-73.97748566,40.75919342,Y,2000
id2962654,2,13-05-2016 10:16,13-05-2016 10:32,1,-73.98222351,40.76763916,-73.95697784,40.78327179,N,933
id1280441,1,16-05-2016 14:09,16-05-2016 14:12,1,-73.9681778,40.75982666,-73.96088409,40.76823044,N,198
id1686397,1,08-02-2016 15:43,08-02-2016 16:30,1,-73.86323547,40.7700386,-74.01377106,40.70912933,N,2870
id3166896,1,05-04-2016 21:57,05-04-2016 22:00,1,-73.96022034,40.77313995,-73.94954681,40.77022934,N,225
id3295265,1,15-03-2016 08:45,15-03-2016 08:50,1,-73.94580078,40.81284332,-73.95262146,40.81106949,N,297
id1111530,2,05-04-2016 23:10,05-04-2016 23:25,1,-73.98220825,40.76924133,-73.95992279,40.78222656,N,846
id1711870,2,13-05-2016 22:08,13-05-2016 22:20,3,-73.96057892,40.76966095,-73.97702026,40.74982834,N,685
id2084456,2,03-04-2016 15:48,03-04-2016 16:03,1,-73.99214935,40.74953842,-73.9859314,40.72940063,N,887
id0067459,2,22-04-2016 11:55,22-04-2016 12:50,1,-73.94589996,40.78609085,-73.88521576,40.67994308,N,3317
id1804993,2,29-06-2016 14:44,29-06-2016 15:12,1,-73.98210907,40.77038956,-73.97775269,40.75703812,N,1671
id3397528,2,30-05-2016 04:01,30-05-2016 04:16,5,-73.99329376,40.72245026,-73.9992218,40.67325974,N,870
id3502622,2,17-04-2016 17:41,17-04-2016 17:46,2,-73.96591949,40.75846863,-73.96583557,40.75365067,N,284
id0148335,2,13-05-2016 20:09,13-05-2016 20:24,6,-73.97737885,40.73861313,-74.00195313,40.73149872,N,932
id2456838,1,13-01-2016 20:11,13-01-2016 20:11,1,-73.79344177,40.64481354,-73.79524231,40.64466858,N,7
id2293051,1,19-05-2016 07:57,19-05-2016 08:09,2,-73.98545074,40.73583984,-74.00069427,40.7479248,N,718
id0302166,2,27-04-2016 21:33,27-04-2016 21:46,3,-73.9770813,40.76447296,-73.97480011,40.75595093,N,770
id2002130,2,29-05-2016 01:11,29-05-2016 01:21,1,-73.98298645,40.76790237,-74.00236511,40.75600815,N,625
id0718143,2,15-04-2016 23:16,15-04-2016 23:29,1,-73.98671722,40.75723648,-73.9778595,40.74578857,N,785
id1284462,1,29-01-2016 16:10,29-01-2016 16:16,1,-73.98290253,40.75677872,-73.99126434,40.75008392,N,381
id1903539,1,11-02-2016 15:58,11-02-2016 16:10,1,-73.98210144,40.76536942,-73.99014282,40.75669861,N,760
id2412768,1,01-06-2016 12:40,01-06-2016 12:54,4,-73.99412537,40.74600983,-73.99526215,40.72680283,N,839
id2171759,2,04-04-2016 11:52,04-04-2016 11:57,3,-74.00282288,40.7495575,-73.99342346,40.75540924,N,312
id0203370,1,17-02-2016 10:46,17-02-2016 11:08,1,-73.99500275,40.72538376,-73.98829651,40.75382614,N,1296
id3363716,1,12-06-2016 04:08,12-06-2016 04:15,1,-73.98906708,40.71895981,-73.97558594,40.74542618,N,433
id0375039,1,08-06-2016 23:32,08-06-2016 23:40,2,-73.9910965,40.74501038,-73.96926117,40.75201035,N,487
id2130929,2,27-01-2016 11:23,27-01-2016 11:40,1,-73.99539185,40.73947144,-73.98969269,40.73426819,N,993
id0593374,1,30-05-2016 23:02,30-05-2016 23:31,2,-73.77671814,40.64510727,-73.91718292,40.70054626,N,1729
id0021298,1,10-02-2016 18:41,10-02-2016 18:54,1,-74.00622559,40.72330856,-73.9863205,40.73074341,N,734
id3223792,2,11-05-2016 23:28,11-05-2016 23:33,2,-74.01039886,40.71957016,-74.00414276,40.73016739,N,301
id0305250,2,16-04-2016 13:22,16-04-2016 13:37,6,-73.98944855,40.74171066,-73.9835968,40.76226044,N,917
id3106803,2,29-02-2016 14:10,29-02-2016 14:17,6,-74.01165009,40.71026993,-74.00467682,40.72712326,N,385
id3855990,1,05-02-2016 14:08,05-02-2016 14:17,1,-73.95233154,40.7777977,-73.96350098,40.76190948,N,554
id0673326,2,08-06-2016 02:30,08-06-2016 02:31,3,-73.98797607,40.73213196,-73.97982025,40.74335098,N,105
id3338337,2,23-06-2016 12:16,23-06-2016 12:28,2,-73.95033264,40.77970886,-73.95806885,40.77339172,N,715
id2470185,2,02-05-2016 22:07,02-05-2016 22:14,1,-73.93195343,40.74452591,-73.91200256,40.76194382,N,422
id1293377,1,02-01-2016 14:36,02-01-2016 14:51,2,-73.9598999,40.77357483,-73.99046326,40.75098419,N,907
id0984063,1,12-03-2016 15:54,12-03-2016 16:00,1,-73.95835114,40.78074646,-73.96498871,40.76680374,N,362
id1796409,1,24-06-2016 20:36,24-06-2016 20:40,2,-73.96085358,40.76077271,-73.96814728,40.76267242,N,262
id2736967,2,17-01-2016 23:31,17-01-2016 23:51,1,-73.9925766,40.74858093,-73.95018768,40.80654907,N,1175
id1822105,1,29-06-2016 05:22,29-06-2016 05:31,1,-74.00315094,40.73365402,-73.9897995,40.76267624,N,506
id3955378,2,15-05-2016 14:14,15-05-2016 14:42,1,-73.97902679,40.78947067,-73.98470306,40.76316071,N,1650
id1839547,2,11-01-2016 12:23,11-01-2016 12:29,1,-73.95833588,40.77479553,-73.95638275,40.78313446,N,343
id1629416,1,29-02-2016 10:04,29-02-2016 10:59,1,-73.78610229,40.63975525,-74.00387573,40.71685028,N,3345
id0783698,1,13-04-2016 21:24,13-04-2016 21:35,3,-74.00021362,40.72720337,-73.9885788,40.7456131,N,678
id1765312,2,15-04-2016 07:58,15-04-2016 08:03,1,-73.9960022,40.72513962,-73.98787689,40.73223877,N,301
id2387896,2,03-03-2016 12:36,03-03-2016 12:50,1,-73.98067474,40.7306366,-74.00679779,40.71992874,N,892
id3806158,1,24-01-2016 20:55,24-01-2016 21:05,1,-73.98799133,40.73159409,-74.00388336,40.70766068,N,610
id0445112,2,11-03-2016 08:25,11-03-2016 08:37,1,-73.96895599,40.7610817,-73.98274994,40.75027847,N,697
id3180887,1,19-04-2016 20:56,19-04-2016 20:57,1,-73.97543335,40.78783417,-73.96943665,40.78554535,N,70
id1546031,1,16-05-2016 21:21,16-05-2016 21:37,2,-73.98307037,40.77345276,-73.95326996,40.7723999,N,956
id0551212,1,12-02-2016 09:30,12-02-2016 09:41,1,-73.99649811,40.73381805,-74.00891113,40.71995163,N,616
id0486362,1,13-02-2016 10:32,13-02-2016 10:52,1,-73.9872818,40.77090836,-73.99362946,40.73413086,N,1206
id0297286,2,24-03-2016 22:33,24-03-2016 23:25,5,-73.98329926,40.76641083,-73.93611145,40.69736099,N,3068
id0253881,2,23-03-2016 21:35,23-03-2016 21:43,2,-74.00302124,40.72692871,-73.98777771,40.73781967,N,472
id2661055,1,12-05-2016 18:56,12-05-2016 19:08,1,-73.9719696,40.76260376,-73.95573425,40.77233505,N,688
id2397759,1,04-04-2016 14:39,04-04-2016 14:46,1,-73.98114014,40.77455902,-73.97341919,40.7640686,N,449
id3935934,2,13-04-2016 21:36,13-04-2016 21:58,2,-73.9890213,40.74534988,-73.9617691,40.76829147,N,1283
id1592313,2,19-05-2016 08:16,19-05-2016 08:27,2,-73.95362854,40.76711655,-73.974617,40.73710632,N,623
id1699173,2,05-02-2016 15:17,05-02-2016 15:22,1,-73.97856903,40.75655365,-73.98982239,40.73934937,N,326
id2281954,1,18-03-2016 16:01,18-03-2016 16:01,1,-73.94962311,40.78083038,-73.95038605,40.77730942,N,49
id3016351,2,07-04-2016 06:28,07-04-2016 06:33,1,-73.95842743,40.71318817,-73.95095062,40.72156906,N,329
id1001017,2,18-03-2016 19:47,18-03-2016 19:50,5,-73.95668793,40.80086136,-73.95303345,40.8074913,N,176
id2180361,1,11-03-2016 18:20,11-03-2016 18:48,2,-73.99357605,40.74710846,-73.99622345,40.71143341,N,1683
id1983599,1,13-04-2016 07:42,13-04-2016 07:58,1,-73.92653656,40.765522,-73.96823883,40.75128555,N,986
id2521968,2,06-02-2016 14:34,06-02-2016 14:58,2,-73.9825592,40.77194214,-74.00502014,40.73183823,N,1418
id0928834,1,13-04-2016 22:19,13-04-2016 22:35,2,-73.99359131,40.72137833,-73.99747467,40.69551468,N,968
id0944060,2,02-06-2016 17:57,02-06-2016 18:18,1,-73.97409058,40.76319885,-73.9825592,40.77444458,N,1313
id0767725,1,19-05-2016 14:56,19-05-2016 15:06,1,-74.00572205,40.73823929,-73.99208832,40.73549271,N,570
id2319437,1,27-04-2016 13:26,27-04-2016 13:45,1,-74.0038147,40.73202896,-73.95664978,40.71340942,N,1098
id1383635,2,07-04-2016 19:41,07-04-2016 19:50,5,-73.98915863,40.7397995,-73.97369385,40.74798965,N,530
id2935220,1,15-05-2016 11:31,15-05-2016 11:43,1,-73.996521,40.72541428,-73.99351501,40.69004822,N,678
id1337326,1,20-05-2016 17:14,20-05-2016 17:44,2,-73.94490051,40.80879211,-73.98054504,40.76153183,N,1818
id0283282,2,30-04-2016 23:06,30-04-2016 23:14,1,-73.98783875,40.73224258,-73.99542999,40.74391937,N,446
id0624186,2,20-03-2016 10:24,20-03-2016 10:27,1,-74.00231171,40.72647095,-74.01045227,40.72013855,N,191
id1097627,2,14-04-2016 22:38,14-04-2016 22:48,1,-73.97795868,40.72546768,-74.00639343,40.70857239,N,616
id1649909,2,06-01-2016 12:48,06-01-2016 13:04,1,-73.98648834,40.7779007,-73.96443939,40.77167511,N,987
id2182053,2,02-03-2016 07:48,02-03-2016 08:10,3,-73.99542236,40.68788147,-73.97302246,40.75422287,N,1363
id1181547,2,30-03-2016 00:55,30-03-2016 01:03,1,-74.0005722,40.7298851,-73.9805603,40.74646378,N,494
id2536948,1,30-01-2016 14:11,30-01-2016 14:26,1,-73.98901367,40.73110199,-73.96903992,40.75522614,N,867
id1416074,2,10-03-2016 13:34,10-03-2016 13:49,1,-73.97357941,40.78973007,-73.97483063,40.79029083,N,864
id3566418,1,24-06-2016 11:10,24-06-2016 11:32,2,-73.99446869,40.7503891,-73.96891785,40.76037216,N,1299
id1228222,1,09-03-2016 11:06,09-03-2016 11:18,3,-73.99317932,40.74132538,-73.98532867,40.75952911,N,761
id0445877,2,19-05-2016 10:24,19-05-2016 10:32,1,-73.98478699,40.73645401,-73.97520447,40.74791336,N,510
id2203808,1,10-06-2016 20:54,10-06-2016 20:57,2,-73.97533417,40.76148224,-73.98345947,40.7500267,N,191
id1530556,2,04-02-2016 09:18,04-02-2016 09:35,2,-73.99329376,40.75287247,-73.9877243,40.77011108,N,1014
id3114699,2,08-06-2016 09:35,08-06-2016 09:59,3,-73.9953537,40.68814468,-74.00271606,40.71816635,N,1435
id1039417,1,17-03-2016 10:30,17-03-2016 10:33,1,-74.00427246,40.71309662,-74.00771332,40.71453857,N,180
id2176844,2,12-01-2016 13:14,12-01-2016 13:24,1,-73.98987579,40.74692535,-73.99301147,40.75273132,N,594
id3315494,2,04-01-2016 15:09,04-01-2016 15:28,3,-73.97270966,40.79091644,-73.96469116,40.76716995,N,1164
id3267154,1,14-03-2016 20:08,14-03-2016 20:19,1,-73.97006989,40.78955078,-73.95024872,40.77640152,N,702
id0025094,2,27-06-2016 10:38,27-06-2016 10:49,3,-74.01569366,40.71144867,-74.01045227,40.73076248,N,637
id2843664,1,06-02-2016 15:27,06-02-2016 15:28,1,-73.9849472,40.75194931,-73.98355865,40.75155258,N,47
id2186224,2,06-02-2016 22:12,06-02-2016 22:25,1,-73.99371338,40.74162292,-73.99012756,40.76808167,N,825
id3683408,1,08-05-2016 10:24,08-05-2016 10:43,1,-73.95378876,40.77501297,-74.0020752,40.75098419,N,1153
id1571463,1,19-05-2016 23:44,20-05-2016 00:14,1,-74.00298309,40.7280426,-73.9356842,40.68346786,N,1828
id3486120,1,11-02-2016 10:02,11-02-2016 10:38,1,-74.01020813,40.70994186,-73.98522949,40.75972366,N,2168
id1584169,1,18-02-2016 10:16,18-02-2016 10:34,1,-73.98149872,40.75859833,-74.00099945,40.74629974,N,1064
id0273291,2,05-04-2016 12:36,05-04-2016 12:58,2,-73.98204803,40.75704956,-73.95448303,40.76742935,N,1337
id3528245,1,13-05-2016 15:38,13-05-2016 16:00,1,-73.959198,40.77156067,-73.97606659,40.74467087,N,1312
id0090483,2,12-03-2016 20:11,12-03-2016 20:13,1,-73.9777832,40.74599075,-73.97424316,40.75131607,N,84
id3272308,1,25-02-2016 22:37,25-02-2016 22:44,1,-73.96430206,40.77352142,-73.94030762,40.80562973,N,366
id0526486,1,09-05-2016 19:52,09-05-2016 19:59,1,-73.97522736,40.76165009,-73.96824646,40.75566101,N,447
id2621910,2,09-02-2016 23:40,09-02-2016 23:57,1,-73.98990631,40.75663376,-73.92875671,40.86443329,N,1014
id1678263,2,10-03-2016 10:43,10-03-2016 10:52,5,-73.98223114,40.74890137,-73.972229,40.75419998,N,533
id1513384,2,05-06-2016 09:54,05-06-2016 10:02,1,-73.97637939,40.75904083,-73.98861694,40.74271011,N,514
id0892671,1,11-05-2016 21:17,11-05-2016 21:22,1,-73.98202515,40.77710724,-73.9747467,40.78779602,N,271
id0800363,2,04-03-2016 01:52,04-03-2016 02:00,3,-73.99260712,40.71871948,-73.96204376,40.71321106,N,485
id1491328,2,04-03-2016 21:34,04-03-2016 21:44,5,-73.96572876,40.76686096,-73.95513916,40.78569031,N,591
id3416268,2,24-05-2016 06:43,24-05-2016 06:47,1,-73.95487213,40.7675209,-73.96337128,40.77518845,N,279
id0998516,2,15-05-2016 19:09,15-05-2016 19:26,4,-73.99230957,40.75168991,-73.96630859,40.7580986,N,991
id3639134,2,11-06-2016 19:09,11-06-2016 19:22,1,-73.98466492,40.74804688,-73.98547363,40.75780869,N,772
id3050329,1,07-06-2016 21:17,07-06-2016 21:19,1,-73.98055267,40.74763489,-73.97931671,40.74978256,N,103
id1826407,2,29-05-2016 18:00,29-05-2016 18:12,5,-73.98565674,40.73532104,-73.99972534,40.75086594,N,674
id3772927,2,11-02-2016 18:53,11-02-2016 19:00,2,-73.96633911,40.75315857,-73.9593277,40.76673889,N,455
id3370214,2,20-05-2016 03:55,20-05-2016 03:59,1,-73.98033142,40.75138092,-73.98247528,40.73931885,N,263
id0294906,1,06-05-2016 21:58,06-05-2016 22:17,1,-73.98174286,40.76429367,-73.97345734,40.73826981,N,1133
id3019548,2,09-01-2016 11:34,09-01-2016 11:39,1,-73.97423553,40.75679016,-73.95871735,40.7642746,N,302
id2466703,1,27-05-2016 00:15,27-05-2016 00:31,1,-73.95420837,40.76441956,-73.98140717,40.7300415,N,995
id1287942,1,13-06-2016 20:31,13-06-2016 20:35,2,-74.00540161,40.74589539,-73.99468231,40.7457962,N,232
id2754572,2,25-06-2016 17:21,25-06-2016 17:25,5,-73.96134186,40.78036118,-73.95426178,40.77814865,N,244
id3945886,2,02-03-2016 09:39,02-03-2016 09:46,5,-73.99117279,40.7329216,-73.99920654,40.72008133,N,411
id3505043,2,07-05-2016 16:31,07-05-2016 16:44,1,-73.98794556,40.75973129,-73.96356201,40.77429581,N,788
id1551292,1,18-01-2016 19:55,18-01-2016 20:04,2,-73.95375824,40.76358414,-73.95149231,40.78207397,N,528
id3013776,2,29-03-2016 15:40,29-03-2016 15:52,2,-73.97964478,40.76088333,-73.97090912,40.75630188,N,694
id2985214,1,09-06-2016 05:25,09-06-2016 05:26,1,-73.95013428,40.78000641,-73.95548248,40.77695847,N,79
id1515631,1,25-03-2016 23:56,26-03-2016 00:09,1,-73.99981689,40.74345779,-73.96544647,40.75458908,N,832
id2782862,1,14-02-2016 18:55,14-02-2016 19:00,1,-73.930336,40.76159668,-73.91665649,40.76454163,N,337
id0001881,1,05-04-2016 18:09,05-04-2016 18:34,1,-74.00816345,40.74051285,-73.98992157,40.71230698,N,1556
id3169714,2,27-05-2016 12:50,27-05-2016 12:59,1,-73.99169159,40.73858261,-74.00062561,40.72077942,N,564
id1710899,2,08-04-2016 23:48,09-04-2016 00:27,1,-73.97644043,40.76347351,-73.90962219,40.84098816,N,2350
id3762146,1,07-05-2016 16:58,07-05-2016 17:05,4,-73.97398376,40.76418304,-73.98152924,40.76859283,N,415
id3816691,2,07-04-2016 14:25,07-04-2016 14:40,5,-73.98947906,40.74047852,-73.99781799,40.72154617,N,877
id2030691,1,22-01-2016 07:42,22-01-2016 07:48,1,-73.99996185,40.76165771,-73.98773193,40.76968384,N,412
id1493518,1,28-02-2016 16:23,28-02-2016 17:31,1,-73.78921509,40.64150238,-73.95678711,40.77053833,N,4111
id0248430,1,17-03-2016 21:43,17-03-2016 21:51,1,-73.98053741,40.7426033,-73.99182129,40.74898911,N,511
id1820848,1,14-04-2016 15:11,14-04-2016 15:36,1,-73.98373413,40.74975586,-73.96344757,40.7745285,N,1511
id3744058,2,11-05-2016 08:56,11-05-2016 09:02,5,-73.98107147,40.7820816,-73.98918915,40.77347183,N,315
id1991034,1,18-06-2016 11:23,18-06-2016 11:29,1,-73.99758148,40.75709152,-74.00119019,40.74250031,N,394
id0740625,1,01-02-2016 22:49,01-02-2016 22:54,1,-73.97281647,40.75848389,-73.96356964,40.77450562,N,315
id2288905,2,25-03-2016 15:00,25-03-2016 15:20,1,-73.98526001,40.74139023,-73.9782486,40.76145172,N,1193
id2210510,1,10-03-2016 21:11,10-03-2016 21:33,1,-73.99383545,40.74919128,-73.94696808,40.77255249,N,1333
id2703819,2,21-02-2016 00:33,21-02-2016 00:59,5,-73.98124695,40.7638588,-74.00132751,40.71751022,N,1534
id0998366,1,14-01-2016 09:35,14-01-2016 09:39,1,-73.96659088,40.75730896,-73.97288513,40.7467041,N,254
id2054251,1,15-03-2016 12:47,15-03-2016 12:51,1,-73.9897995,40.7413826,-73.9936142,40.73407745,N,225
id3432758,2,25-04-2016 14:48,25-04-2016 15:06,1,-73.98915863,40.75253296,-73.99343109,40.73318481,N,1097
id2226953,2,25-03-2016 11:24,25-03-2016 11:32,1,-73.9822464,40.77386475,-73.9775238,40.75841904,N,482
id0258807,1,23-06-2016 21:46,23-06-2016 21:57,2,-73.98165894,40.77360916,-73.95663452,40.77296829,N,670
id0096410,2,14-04-2016 18:56,14-04-2016 19:22,1,-73.86353302,40.76957703,-73.95076752,40.77924347,N,1607
id3585038,1,23-05-2016 11:54,23-05-2016 12:25,1,-73.96234131,40.77281952,-74.00892639,40.70878983,N,1869
id0206267,1,23-04-2016 12:17,23-04-2016 12:22,1,-73.96141815,40.76435852,-73.97088623,40.75120544,N,336
id1965607,2,14-03-2016 08:59,14-03-2016 09:19,6,-73.87088776,40.77373886,-73.82737732,40.79133987,N,1212
id2441836,2,23-06-2016 07:59,23-06-2016 08:04,1,-73.99311066,40.72967911,-74.00730896,40.72657013,N,330
id0753608,1,10-03-2016 20:43,10-03-2016 21:04,1,-73.98860168,40.72273254,-73.96743774,40.77178574,N,1259
id0523672,1,01-06-2016 09:58,01-06-2016 10:03,1,-73.99126434,40.74992752,-73.99314117,40.73908615,N,282
id3242497,2,21-05-2016 13:53,21-05-2016 14:24,1,-74.0044632,40.72784042,-73.97622681,40.78401184,N,1815
id3616278,2,26-02-2016 16:29,26-02-2016 16:38,1,-73.98725891,40.75138092,-73.98623657,40.75812912,N,559
id2766311,1,19-05-2016 19:06,19-05-2016 19:48,1,-73.86274719,40.76903152,-73.99447632,40.7609024,N,2520
id1872413,2,21-05-2016 13:47,21-05-2016 13:52,1,-73.96105194,40.76077652,-73.95243835,40.772995,N,286
id0575759,1,23-05-2016 23:05,23-05-2016 23:31,1,-73.99372101,40.7457695,-73.93267822,40.6844635,N,1581
id3872975,1,19-05-2016 23:42,19-05-2016 23:48,1,-73.95212555,40.77732086,-73.96723175,40.76758194,N,376
id1473047,2,11-01-2016 08:04,11-01-2016 08:35,2,-73.88529968,40.77297974,-73.97955322,40.75259018,N,1819
id3493493,2,20-01-2016 07:12,20-01-2016 07:19,1,-73.9468689,40.77185822,-73.96642303,40.76478577,N,431
id0387386,2,29-03-2016 17:25,29-03-2016 17:28,1,-73.96698761,40.79384613,-73.9719162,40.78733063,N,141
id0304412,2,28-03-2016 11:47,28-03-2016 12:01,1,-73.97193909,40.78195953,-73.94426727,40.77550125,N,859
id1786215,1,05-03-2016 02:28,05-03-2016 02:57,1,-73.99091339,40.72423553,-73.86029816,40.73902512,N,1791
id2329140,1,06-03-2016 12:19,06-03-2016 12:59,1,-73.77681732,40.64514542,-73.99984741,40.74864578,N,2416
id1496135,2,29-04-2016 22:37,29-04-2016 22:50,1,-74.00588989,40.74023438,-73.99732971,40.72727203,N,759
id3113624,1,03-06-2016 20:41,03-06-2016 20:56,1,-74.00266266,40.74475098,-73.99414825,40.72441483,N,847
id2021361,1,10-06-2016 03:14,10-06-2016 03:22,1,-73.99224854,40.72141647,-73.97078705,40.7558136,N,486
id1097651,2,13-06-2016 00:35,13-06-2016 00:59,2,-73.78234863,40.64461517,-73.91717529,40.70658875,N,1461
id1038456,1,04-06-2016 14:49,04-06-2016 14:52,1,-73.98215485,40.77841949,-73.98236847,40.77157593,N,179
id0082644,1,29-01-2016 00:45,29-01-2016 01:09,1,-73.99389648,40.74387741,-73.94566345,40.7255249,N,1436
id0457138,2,15-06-2016 22:07,15-06-2016 22:27,1,-73.99117279,40.74964142,-73.98062134,40.77500916,N,1184
id1471795,1,07-02-2016 08:38,07-02-2016 08:40,1,-73.99673462,40.74275589,-74.00252533,40.73328018,N,131
id2485834,2,26-02-2016 18:58,26-02-2016 19:39,1,-73.99671173,40.7151413,-73.83126831,40.76185989,N,2471
id0997526,1,11-02-2016 10:58,11-02-2016 11:08,1,-73.96969604,40.76267242,-73.97798157,40.76459503,N,558
id1170500,1,03-05-2016 16:49,03-05-2016 17:23,1,-74.01507568,40.71377182,-73.97838593,40.7562294,N,2017
id3050195,2,20-04-2016 13:48,20-04-2016 13:57,1,-73.98938751,40.73989105,-73.99713135,40.7447319,N,528
id2438053,1,11-04-2016 07:15,11-04-2016 07:21,1,-73.98291016,40.7665329,-73.96796417,40.76074982,N,330
id2795810,2,19-06-2016 00:45,19-06-2016 01:12,1,-73.78621674,40.64321518,-73.93443298,40.75607681,N,1629
id3126787,2,18-02-2016 21:46,18-02-2016 21:53,1,-73.95149231,40.79969025,-73.96515656,40.79618835,N,384
id1762281,1,21-06-2016 17:58,21-06-2016 18:17,1,-73.97012329,40.76279831,-73.98498535,40.74504852,N,1105
id2898089,2,16-01-2016 09:53,16-01-2016 10:12,5,-73.99253082,40.74938965,-73.95938873,40.77442169,N,1125
id3906292,1,10-03-2016 02:04,10-03-2016 02:26,3,-74.00112152,40.73156738,-73.93430328,40.84848785,N,1270
id1629444,1,11-01-2016 05:49,11-01-2016 05:53,1,-73.99040985,40.73158646,-73.99023438,40.74018097,N,223
id1106368,1,19-01-2016 10:48,19-01-2016 11:09,1,-74.00105286,40.7573967,-74.00875092,40.73103714,N,1287
id1382972,1,27-03-2016 00:44,27-03-2016 01:05,1,-73.99110413,40.75074005,-74.0144043,40.70859528,N,1249
id1097067,1,10-03-2016 13:33,10-03-2016 13:46,1,-73.98532867,40.76871872,-73.95330048,40.78699112,N,807
id1870184,2,20-05-2016 10:02,20-05-2016 10:15,1,-74.00702667,40.70796585,-74.00837708,40.72000122,N,763
id2342391,1,02-04-2016 20:19,02-04-2016 20:25,2,-74.00403595,40.71321487,-74.01597595,40.715065,N,363
id1181462,2,28-01-2016 20:55,28-01-2016 21:21,1,-73.99494934,40.72565842,-73.98153687,40.77883148,N,1546
id2062443,1,27-03-2016 09:36,27-03-2016 09:40,1,-73.98164368,40.74647141,-73.99121857,40.74888611,N,252
id2406197,1,12-04-2016 10:49,12-04-2016 11:04,1,-73.98132324,40.75941467,-73.95916748,40.78343582,N,848
id0485644,2,22-03-2016 22:55,22-03-2016 23:11,2,-73.98667145,40.7593689,-73.94824219,40.77048874,N,984
id3289253,2,05-05-2016 09:26,05-05-2016 09:39,5,-73.98326874,40.76486969,-73.9614563,40.76515961,N,737
id1149222,2,12-01-2016 22:51,12-01-2016 22:58,4,-74.00305939,40.72814178,-73.99797821,40.71654892,N,405
id1167583,1,04-01-2016 02:11,04-01-2016 02:18,2,-73.99455261,40.76114273,-73.99067688,40.75075531,N,432
id0165382,2,21-06-2016 01:07,21-06-2016 01:26,3,-73.99620819,40.76736832,-73.91932678,40.82963181,N,1157
id0852880,1,29-03-2016 17:16,29-03-2016 17:29,1,-74.00623322,40.73421478,-73.99564362,40.76437378,N,755
id2088851,1,30-04-2016 23:48,30-04-2016 23:55,1,-73.99051666,40.75741196,-74.0026474,40.74981308,N,425
id2271374,2,17-05-2016 12:41,17-05-2016 13:16,1,-73.97821808,40.76308823,-73.86529541,40.77062988,N,2133
